Sura;Aya;Bagian;Arabic;Transliteration
7;72;2;الَّذِيْنَ كَذَّبُوْا بِاٰيٰتِنَا وَمَا كَانُوْا مُؤْمِنِيْنَ ࣖ;llażīna każżabụ bi`āyātinā wa mā kānụ mu`minīn
7;73;1;وَاِلٰى ثَمُوْدَ اَخَاهُمْ صٰلِحًاۘ قَالَ يٰقَوْمِ اعْبُدُوا اللّٰهَ مَا;wa ilā ṡamụda akhāhum ṣāliḥā, qāla yā qaumi'budullāha m
7;73;2;لَكُمْ مِّنْ اِلٰهٍ غَيْرُهٗۗ قَدْ جَاۤءَتْكُمْ بَيِّنَةٌ مِّنْ رَّبِّكُمْۗ; lakum min ilāhin gairuh, qad jā`atkum bayyinatum mir rabbikum
7;73;3;هٰذِهٖ نَاقَةُ اللّٰهِ لَكُمْ اٰيَةً فَذَرُوْهَا تَأْكُلْ فِيْٓ اَرْضِ اللّٰهِ;hāżihī nāqatullāhi lakum āyatan fa żarụhā ta`kul fī arḍillā
7;73;4;وَلَا تَمَسُّوْهَا بِسُوْۤءٍ فَيَأْخُذَكُمْ عَذَابٌ اَلِيْمٌ; wa lā tamassụhā bisū`in fa ya`khużakum 'ażābun alīm
7;74;1;وَاذْكُرُوْٓا اِذْ جَعَلَكُمْ خُلَفَاۤءَ مِنْۢ بَعْدِ عَادٍ وَّبَوَّاَكُمْ فِى الْاَرْضِ;ważkurū iż ja'alakum khulafā`a mim ba'di 'ādiw wa bawwa`akum fil-arḍ
7;74;2;تَتَّخِذُوْنَ مِنْ سُهُوْلِهَا قُصُوْرًا وَّتَنْحِتُوْنَ الْجِبَالَ بُيُوْتًا ۚفَاذْكُرُوْٓا;tattakhiżụna min suhụlihā quṣụraw wa tan-ḥitụnal-jibāla buyụtā, fażku
7;74;3;اٰلَاۤءَ اللّٰهِ وَلَا تَعْثَوْا فِى الْاَرْضِ مُفْسِدِيْنَ;ālā`allāhi wa lā ta'ṡau fil-arḍi mufsidīn
7;75;1;قَالَ الْمَلَاُ الَّذِيْنَ اسْتَكْبَرُوْا مِنْ قَوْمِهٖ لِلَّذِيْنَ اسْتُضْعِفُوْا;qālal-mala`ullażīnastakbarụ ming qaumihī lillażīnastuḍ'i
7;75;2;لِمَنْ اٰمَنَ مِنْهُمْ اَتَعْلَمُوْنَ اَنَّ صٰلِحًا مُّرْسَلٌ مِّنْ رَّبِّهٖۗ;liman āmana min-hum a ta'lamụna anna ṣāliḥam mursalum mir rabbi
7;75;3;قَالُوْٓا اِنَّا بِمَآ اُرْسِلَ بِهٖ مُؤْمِنُوْنَ;qālū innā bimā ursila bihī mu`minụn
7;76;1;قَالَ الَّذِيْنَ اسْتَكْبَرُوْٓا اِنَّا بِالَّذِيْٓ اٰمَنْتُمْ بِهٖ كٰفِرُوْنَ;qālallażīnastakbarū innā billażī āmantum bihī kāfirụn
7;77;1;فَعَقَرُوا النَّاقَةَ وَعَتَوْا عَنْ اَمْرِ رَبِّهِمْ وَقَالُوْا يٰصٰلِحُ;'aqarun-nāqata wa 'atau 'an amri rabbihim wa qālụ yā ṣāliḥ
7;77;2;ائْتِنَا بِمَا تَعِدُنَآ اِنْ كُنْتَ مِنَ الْمُرْسَلِيْنَ;`tinā bimā ta'idunā ing kunta minal-mursalīn
7;78;1;فَاَخَذَتْهُمُ الرَّجْفَةُ فَاَصْبَحُوْا فِيْ دَارِهِمْ جٰثِمِيْنَ;fa akhażat-humur-rajfatu fa aṣbaḥụ fī dārihim jāṡimīn
7;79;1;فَتَوَلّٰى عَنْهُمْ وَقَالَ يٰقَوْمِ لَقَدْ اَبْلَغْتُكُمْ رِسَالَةَ;tawallā 'an-hum wa qāla yā qaumi laqad ablagtukum risālat
7;79;2;رَبِّيْ وَنَصَحْتُ لَكُمْ وَلٰكِنْ لَّا تُحِبُّوْنَ النّٰصِحِيْنَ;rabbī wa naṣaḥtu lakum wa lākil lā tuḥibbụnan-nāṣiḥī
7;80;1;وَلُوْطًا اِذْ قَالَ لِقَوْمِهٖٓ اَتَأْتُوْنَ الْفَاحِشَةَ مَا سَبَقَكُمْ بِهَا مِنْ اَحَدٍ مِّنَ الْعٰلَمِيْنَ;wa lụṭan iż qāla liqaumihī a ta`tụnal-fāḥisyata mā sabaqakum bihā min aḥadim minal-'ālamīn
7;81;1;اِنَّكُمْ لَتَأْتُوْنَ الرِّجَالَ شَهْوَةً مِّنْ دُوْنِ النِّسَاۤءِۗ بَلْ اَنْتُمْ قَوْمٌ مُّسْرِفُوْنَ;innakum lata`tụnar-rijāla syahwatam min dụnin-nisā`, bal antum qaumum musrifụn
7;82;1;وَمَا كَانَ جَوَابَ قَوْمِهٖٓ اِلَّآ اَنْ قَالُوْٓا اَخْرِجُوْهُمْ;mā kāna jawāba qaumihī illā ang qālū akhrijụhum
7;82;2;مِّنْ قَرْيَتِكُمْۚ اِنَّهُمْ اُنَاسٌ يَّتَطَهَّرُوْنَ; ming qaryatikum, innahum unāsuy yataṭahhar
7;83;1;فَاَنْجَيْنٰهُ وَاَهْلَهٗٓ اِلَّا امْرَاَتَهٗ كَانَتْ مِنَ الْغٰبِرِيْنَ;fa anjaināhu wa ahlahū illamra`atahụ kānat minal-gābirīn
7;84;1;وَاَمْطَرْنَا عَلَيْهِمْ مَّطَرًاۗ فَانْظُرْ كَيْفَ كَانَ عَاقِبَةُ الْمُجْرِمِيْنَ ࣖ;wa amṭarnā 'alaihim maṭarā, fanẓur kaifa kāna 'āqibatul-mujrimīn
7;85;1;وَاِلٰى مَدْيَنَ اَخَاهُمْ شُعَيْبًاۗ قَالَ يٰقَوْمِ اعْبُدُوا اللّٰهَ مَا لَكُمْ مِّنْ;wa ilā madyana akhāhum syu'aibā, qāla yā qaumi'budullāha mā lakum mi
7;85;2;اِلٰهٍ غَيْرُهٗۗ قَدْ جَاۤءَتْكُمْ بَيِّنَةٌ مِّنْ رَّبِّكُمْ فَاَوْفُوا الْكَيْلَ;ilāhin gairuh, qad jā`atkum bayyinatum mir rabbikum fa auful-kail
7;85;3;وَالْمِيْزَانَ وَلَا تَبْخَسُوا النَّاسَ اَشْيَاۤءَهُمْ وَلَا تُفْسِدُوْا فِى الْاَرْضِ;mīzāna wa lā tabkhasun-nāsa asy-yā`ahum wa lā tufsidụ fil-arḍi
7;85;4;بَعْدَ اِصْلَاحِهَاۗ ذٰلِكُمْ خَيْرٌ لَّكُمْ اِنْ كُنْتُمْ مُّؤْمِنِيْنَۚ;ba'da iṣlāḥihā, żālikum khairul lakum ing kuntum mu`minīn
7;86;1;وَلَا تَقْعُدُوْا بِكُلِّ صِرَاطٍ تُوْعِدُوْنَ وَتَصُدُّوْنَ عَنْ سَبِيْلِ اللّٰهِ;wa lā taq'udụ bikulli ṣirāṭin tụ'idụna wa taṣuddụna 'an sabīlillā
7;86;2;مَنْ اٰمَنَ بِهٖ وَتَبْغُوْنَهَا عِوَجًاۚ وَاذْكُرُوْٓا اِذْ كُنْتُمْ قَلِيْلًا;man āmana bihī wa tabgụnahā 'iwajā, ważkurū iż kuntum qalīl
7;86;3;فَكَثَّرَكُمْۖ وَانْظُرُوْا كَيْفَ كَانَ عَاقِبَةُ الْمُفْسِدِيْنَ;fa kaṡṡarakum wanẓurụ kaifa kāna 'āqibatul-mufsidī
7;87;1;وَاِنْ كَانَ طَاۤىِٕفَةٌ مِّنْكُمْ اٰمَنُوْا بِالَّذِيْٓ اُرْسِلْتُ;ing kāna ṭā`ifatum mingkum āmanụ billażī ursiltu
7;87;2;بِهٖ وَطَاۤىِٕفَةٌ لَّمْ يُؤْمِنُوْا فَاصْبِرُوْا حَتّٰى يَحْكُمَ;bihī wa ṭā`ifatul lam yu`minụ faṣbirụ ḥattā yaḥku
7;87;3;اللّٰهُ بَيْنَنَاۚ وَهُوَ خَيْرُ الْحٰكِمِيْنَ ۔;llāhu bainanā, wa huwa khairul-ḥākimīn
7;88;1;قَالَ الْمَلَاُ الَّذِيْنَ اسْتَكْبَرُوْا مِنْ قَوْمِهٖ لَنُخْرِجَنَّكَ;qālal-mala`ullażīnastakbarụ ming qaumihī lanukhrijann
7;88;2;يٰشُعَيْبُ وَالَّذِيْنَ اٰمَنُوْا مَعَكَ مِنْ قَرْيَتِنَآ اَوْ لَتَعُوْدُنَّ;yā syu'aibu wallażīna āmanụ ma'aka ming qaryatinā au lata'ụdun
7;88;3;فِيْ مِلَّتِنَاۗ قَالَ اَوَلَوْ كُنَّا كَارِهِيْنَ;fī millatinā, qāla a walau kunnā kārihī
7;89;1;قَدِ افْتَرَيْنَا عَلَى اللّٰهِ كَذِبًا اِنْ عُدْنَا فِيْ مِلَّتِكُمْ بَعْدَ اِذْ نَجّٰىنَا;qadiftarainā 'alallāhi każiban in 'udnā fī millatikum ba'da iż najjānal
7;89;2;اللّٰهُ مِنْهَاۗ وَمَا يَكُوْنُ لَنَآ اَنْ نَّعُوْدَ فِيْهَآ اِلَّآ اَنْ يَّشَاۤءَ اللّٰهُ;llāhu min-hā, wa mā yakụnu lanā an na'ụda fīhā illā ay yasyā`allāh
7;89;3;رَبُّنَاۗ وَسِعَ رَبُّنَا كُلَّ شَيْءٍ عِلْمًاۗ عَلَى اللّٰهِ تَوَكَّلْنَاۗ رَبَّنَا افْتَحْ;rabbunā, wasi'a rabbunā kulla syai`in 'ilmā, 'alallāhi tawakkalnā, rabbanafta
7;89;4;بَيْنَنَا وَبَيْنَ قَوْمِنَا بِالْحَقِّ وَاَنْتَ خَيْرُ الْفَاتِحِيْنَ;bainanā wa baina qauminā bil-ḥaqqi wa anta khairul-fātiḥ
7;90;1;وَقَالَ الْمَلَاُ الَّذِيْنَ كَفَرُوْا مِنْ قَوْمِهٖ لَىِٕنِ;wa qālal-mala`ullażīna kafarụ ming qaumihī l
7;90;2;اتَّبَعْتُمْ شُعَيْبًا ِانَّكُمْ اِذًا لَّخٰسِرُوْنَ;ttaba'tum syu'aiban innakum iżal lakhāsirụn
7;91;1;فَاَخَذَتْهُمُ الرَّجْفَةُ فَاَصْبَحُوْا فِيْ دَارِهِمْ جٰثِمِيْنَۙ;fa akhażat-humur-rajfatu fa aṣbaḥụ fī dārihim jāṡimīn
7;92;1;الَّذِيْنَ كَذَّبُوْا شُعَيْبًا كَاَنْ لَّمْ يَغْنَوْا فِيْهَاۚ;llażīna każżabụ syu'aibang ka`al lam yagnau fīhā
7;92;2;اَلَّذِيْنَ كَذَّبُوْا شُعَيْبًا كَانُوْا هُمُ الْخٰسِرِيْنَ;lażīna każżabụ syu'aibang kānụ humul-khāsirīn
7;93;1;فَتَوَلّٰى عَنْهُمْ وَقَالَ يٰقَوْمِ لَقَدْ اَبْلَغْتُكُمْ رِسٰلٰتِ;tawallā 'an-hum wa qāla yā qaumi laqad ablagtukum risālāt
7;93;2;رَبِّيْ وَنَصَحْتُ لَكُمْۚ فَكَيْفَ اٰسٰى عَلٰى قَوْمٍ كٰفِرِيْنَ ࣖ;rabbī wa naṣaḥtu lakum, fa kaifa āsā 'alā qauming kāfir
7;94;1;وَمَآ اَرْسَلْنَا فِيْ قَرْيَةٍ مِّنْ نَّبِيٍّ اِلَّآ اَخَذْنَآ اَهْلَهَا;wa mā arsalnā fī qaryatim min nabiyyin illā akhażnā ahla
7;94;2;بِالْبَأْسَاۤءِ وَالضَّرَّاۤءِ لَعَلَّهُمْ يَضَّرَّعُوْنَ; bil-ba`sā`i waḍ-ḍarrā`i la'allahum yaḍḍarra'ụn
7;95;1;ثُمَّ بَدَّلْنَا مَكَانَ السَّيِّئَةِ الْحَسَنَةَ حَتّٰى عَفَوْا وَّقَالُوْا قَدْ مَسَّ اٰبَاۤءَنَا;ṡumma baddalnā makānas-sayyi`atil-ḥasanata ḥattā 'afaw wa qālụ qad massa ābā`an
7;95;2;الضَّرَّاۤءُ وَالسَّرَّاۤءُ فَاَخَذْنٰهُمْ بَغْتَةً وَّهُمْ لَا يَشْعُرُوْنَ;aḍ-ḍarrā`u was-sarrā`u fa akhażnāhum bagtataw wa hum lā yasy'urụn
7;96;1;وَلَوْ اَنَّ اَهْلَ الْقُرٰٓى اٰمَنُوْا وَاتَّقَوْا لَفَتَحْنَا عَلَيْهِمْ بَرَكٰتٍ مِّنَ;walau anna ahlal-qurā āmanụ wattaqau lafataḥnā 'alaihim barakātim min
7;96;2;السَّمَاۤءِ وَالْاَرْضِ وَلٰكِنْ كَذَّبُوْا فَاَخَذْنٰهُمْ بِمَا كَانُوْا يَكْسِبُوْنَ;as-samā`i wal-arḍi wa lāking każżabụ fa akhażnāhum bimā kānụ yaksib
7;97;1;اَفَاَمِنَ اَهْلُ الْقُرٰٓى اَنْ يَّأْتِيَهُمْ بَأْسُنَا بَيَاتًا وَّهُمْ نَاۤىِٕمُوْنَۗ;a fa amina ahlul-qurā ay ya`tiyahum ba`sunā bayātaw wa hum nā`imụn
7;98;1;اَوَاَمِنَ اَهْلُ الْقُرٰٓى اَنْ يَّأْتِيَهُمْ بَأْسُنَا ضُحًى وَّهُمْ يَلْعَبُوْنَ;a wa amina ahlul-qurā ay ya`tiyahum ba`sunā ḍuḥaw wa hum yal'abụn
7;99;1;اَفَاَمِنُوْا مَكْرَ اللّٰهِۚ فَلَا يَأْمَنُ مَكْرَ اللّٰهِ اِلَّا الْقَوْمُ الْخٰسِرُوْنَ ࣖ;a fa aminụ makrallāh, fa lā ya`manu makrallāhi illal-qaumul-khāsirụn
7;100;1;اَوَلَمْ يَهْدِ لِلَّذِيْنَ يَرِثُوْنَ الْاَرْضَ مِنْۢ بَعْدِ اَهْلِهَآ اَنْ لَّوْ نَشَاۤءُ;wa lam yahdi lillażīna yariṡụnal-arḍa mim ba'di ahlihā al lau nasyā`u
7;100;2;اَصَبْنٰهُمْ بِذُنُوْبِهِمْۚ وَنَطْبَعُ عَلٰى قُلُوْبِهِمْ فَهُمْ لَا يَسْمَعُوْنَ;aṣabnāhum biżunụbihim, wa naṭba'u 'alā qulụbihim fa hum lā yasma'
7;101;1;تِلْكَ الْقُرٰى نَقُصُّ عَلَيْكَ مِنْ اَنْۢبَاۤىِٕهَاۚ وَلَقَدْ جَاۤءَتْهُمْ;tilkal-qurā naquṣṣu 'alaika min ambā`ihā, wa laqad jā`at-
7;101;2;رُسُلُهُمْ بِالْبَيِّنٰتِۚ فَمَا كَانُوْا لِيُؤْمِنُوْا بِمَا كَذَّبُوْا;rusuluhum bil-bayyināt, fa mā kānụ liyu`minụ bimā każża
7;101;3;مِنْ قَبْلُۗ كَذٰلِكَ يَطْبَعُ اللّٰهُ عَلٰى قُلُوْبِ الْكٰفِرِيْنَ;ming qabl, każālika yaṭba'ullāhu 'alā qulụbil-kāfirī
7;102;1;وَمَا وَجَدْنَا لِاَكْثَرِهِمْ مِّنْ عَهْدٍۚ وَاِنْ وَّجَدْنَآ اَكْثَرَهُمْ لَفٰسِقِيْنَ;wa mā wajadnā li`akṡarihim min 'ahd, wa iw wajadnā akṡarahum lafāsiqīn
7;103;1;ثُمَّ بَعَثْنَا مِنْۢ بَعْدِهِمْ مُّوْسٰى بِاٰيٰتِنَآ اِلٰى فِرْعَوْنَ وَمَلَا۟ىِٕهٖ;ṡumma ba'aṡnā mim ba'dihim mụsā bi`āyātinā ilā fir'auna wa mala`i
7;103;2;فَظَلَمُوْا بِهَاۚ فَانْظُرْ كَيْفَ كَانَ عَاقِبَةُ الْمُفْسِدِيْنَ;fa ẓalamụ bihā, fanẓur kaifa kāna 'āqibatul-mufsid
7;104;1;وَقَالَ مُوْسٰى يٰفِرْعَوْنُ اِنِّيْ رَسُوْلٌ مِّنْ رَّبِّ الْعٰلَمِيْنَۙ;wa qāla mụsā yā fir'aunu innī rasụlum mir rabbil-'ālamīn
7;105;1;حَقِيْقٌ عَلٰٓى اَنْ لَّآ اَقُوْلَ عَلَى اللّٰهِ اِلَّا الْحَقَّۗ قَدْ جِئْتُكُمْ;ḥaqīqun 'alā al lā aqụla 'alallāhi illal-ḥaqq, qad ji`tuku
7;105;2;بِبَيِّنَةٍ مِّنْ رَّبِّكُمْ فَاَرْسِلْ مَعِيَ بَنِيْٓ اِسْرَاۤءِيْلَ ۗ;um bibayyinatim mir rabbikum fa arsil ma'iya banī isrā`īl
7;106;1;قَالَ اِنْ كُنْتَ جِئْتَ بِاٰيَةٍ فَأْتِ بِهَآ اِنْ كُنْتَ مِنَ الصّٰدِقِيْنَ;qāla ing kunta ji`ta bi`āyatin fa`ti bihā ing kunta minaṣ-ṣādiqīn
7;107;1;فَاَلْقٰى عَصَاهُ فَاِذَا هِيَ ثُعْبَانٌ مُّبِيْنٌ ۖ;fa alqā 'aṣāhu fa iżā hiya ṡu'bānum mubīn
7;108;1;وَّنَزَعَ يَدَهٗ فَاِذَا هِيَ بَيْضَاۤءُ لِلنّٰظِرِيْنَ ࣖ;wa naza'a yadahụ fa iżā hiya baiḍā`u lin-nāẓirīn
7;109;1;قَالَ الْمَلَاُ مِنْ قَوْمِ فِرْعَوْنَ اِنَّ هٰذَا لَسٰحِرٌ عَلِيْمٌۙ;qālal-mala`u ming qaumi fir'auna inna hāżā lasāḥirun 'alīm
7;110;1;يُّرِيْدُ اَنْ يُّخْرِجَكُمْ مِّنْ اَرْضِكُمْ ۚ فَمَاذَا تَأْمُرُوْنَ;yurīdu ay yukhrijakum min arḍikum, fa māżā ta`murụn
7;111;1;قَالُوْآ اَرْجِهْ وَاَخَاهُ وَاَرْسِلْ فِى الْمَدَاۤىِٕنِ حٰشِرِيْنَۙ;qālū arjih wa akhāhu wa arsil fil-madā`ini ḥāsyirīn
7;112;1;يَأْتُوْكَ بِكُلِّ سٰحِرٍ عَلِيْمٍ;ya`tụka bikulli sāḥirin 'alīm
7;113;1;وَجَاۤءَ السَّحَرَةُ فِرْعَوْنَ قَالُوْٓا اِنَّ لَنَا لَاَجْرًا اِنْ كُنَّا نَحْنُ الْغٰلِبِيْنَ;wa jā`as-saḥaratu fir'auna qālū inna lanā la`ajran ing kunnā naḥnul-gālibīn
7;114;1;قَالَ نَعَمْ وَاِنَّكُمْ لَمِنَ الْمُقَرَّبِيْنَ;qāla na'am wa innakum laminal-muqarrabīn
7;115;1;قَالُوْا يٰمُوْسٰٓى اِمَّآ اَنْ تُلْقِيَ وَاِمَّآ اَنْ نَّكُوْنَ نَحْنُ الْمُلْقِيْنَ;qālụ yā mụsā immā an tulqiya wa immā an nakụna naḥnul-mulqīn
7;116;1;قَالَ اَلْقُوْاۚ فَلَمَّآ اَلْقَوْا سَحَرُوْٓا اَعْيُنَ النَّاسِ;qāla alqụ, fa lammā alqau saḥarū a'yunan-nā
7;116;2;وَاسْتَرْهَبُوْهُمْ وَجَاۤءُوْ بِسِحْرٍ عَظِيْمٍ; wastar-habụhum wa jā`ụ bisiḥrin 'aẓīm
7;117;1;۞ وَاَوْحَيْنَآ اِلٰى مُوْسٰٓى اَنْ اَلْقِ عَصَاكَۚ فَاِذَا هِيَ تَلْقَفُ مَا يَأْفِكُوْنَۚ;wa auḥainā ilā mụsā an alqi 'aṣāk, fa iżā hiya talqafu mā ya`fikụn
7;118;1;فَوَقَعَ الْحَقُّ وَبَطَلَ مَا كَانُوْا يَعْمَلُوْنَۚ;fa waqa'al-ḥaqqu wa baṭala mā kānụ ya'malụn
7;119;1;فَغُلِبُوْا هُنَالِكَ وَانْقَلَبُوْا صٰغِرِيْنَۚ;fa gulibụ hunālika wangqalabụ ṣāgirīn
7;120;1;وَاُلْقِيَ السَّحَرَةُ سٰجِدِيْنَۙ;wa ulqiyas-saḥaratu sājidīn
7;121;1;قَالُوْٓا اٰمَنَّا بِرَبِّ الْعٰلَمِيْنَۙ;qālū āmannā birabbil-'ālamīn
7;122;1;رَبِّ مُوْسٰى وَهٰرُوْنَ;rabbi mụsā wa hārụn
7;123;1;قَالَ فِرْعَوْنُ اٰمَنْتُمْ بِهٖ قَبْلَ اَنْ اٰذَنَ لَكُمْۚ اِنَّ هٰذَا لَمَكْرٌ مَّكَرْتُمُوْهُ;qāla fir'aunu āmantum bihī qabla an āżana lakum, inna hāżā lamakrum makartumụ
7;123;2;فِى الْمَدِيْنَةِ لِتُخْرِجُوْا مِنْهَآ اَهْلَهَاۚ فَسَوْفَ تَعْلَمُوْنَ;fil-madīnati litukhrijụ min-hā ahlahā, fa saufa ta'la
7;124;1;لَاُقَطِّعَنَّ اَيْدِيَكُمْ وَاَرْجُلَكُمْ مِّنْ خِلَافٍ ثُمَّ لَاُصَلِّبَنَّكُمْ اَجْمَعِيْنَ;la`uqaṭṭi'anna aidiyakum wa arjulakum min khilāfin ṡumma la`uṣallibannakum ajma'īn
7;125;1;قَالُوْٓا اِنَّآ اِلٰى رَبِّنَا مُنْقَلِبُوْنَۙ;qālū innā ilā rabbinā mungqalibụn
7;126;1;وَمَا تَنْقِمُ مِنَّآ اِلَّآ اَنْ اٰمَنَّا بِاٰيٰتِ رَبِّنَا لَمَّا جَاۤءَتْنَا;wa mā tangqimu minnā illā an āmannā bi`āyāti rabbinā lammā jā`at
7;126;2;ۗرَبَّنَآ اَفْرِغْ عَلَيْنَا صَبْرًا وَّتَوَفَّنَا مُسْلِمِيْنَ ࣖ;, rabbanā afrig 'alainā ṣabraw wa tawaffanā muslimīn
7;127;1;وَقَالَ الْمَلَاُ مِنْ قَوْمِ فِرْعَوْنَ اَتَذَرُ مُوْسٰى وَقَوْمَهٗ لِيُفْسِدُوْا;qālal-mala`u ming qaumi fir'auna a tażaru mụsā wa qaumahụ liyuf
7;127;2;فِى الْاَرْضِ وَيَذَرَكَ وَاٰلِهَتَكَۗ قَالَ سَنُقَتِّلُ اَبْنَاۤءَهُمْ;fil-arḍi wa yażaraka wa ālihatak, qāla sanuqattilu abnā`ah
7;127;3;وَنَسْتَحْيٖ نِسَاۤءَهُمْۚ وَاِنَّا فَوْقَهُمْ قَاهِرُوْنَ;wa nastaḥyī nisā`ahum, wa innā fauqahum qāhir
7;128;1;قَالَ مُوْسٰى لِقَوْمِهِ اسْتَعِيْنُوْا بِاللّٰهِ وَاصْبِرُوْاۚ اِنَّ الْاَرْضَ لِلّٰهِ;qāla mụsā liqaumihista'īnụ billāhi waṣbirụ, innal-arḍa lillāh
