sura;aya;kemenag;transliteration_id;transcript
4;84;فَقَاتِلْ فِيْ سَبِيْلِ اللّٰهِ ۚ لَا تُكَلَّفُ اِلَّا نَفْسَكَ وَحَرِّضِ الْمُؤْمِنِيْنَ ۚ عَسَى اللّٰهُ اَنْ يَّكُفَّ بَأْسَ الَّذِيْنَ كَفَرُوْا ۗوَاللّٰهُ اَشَدُّ بَأْسًا وَّاَشَدُّ تَنْكِيْلًا ;fa qātil fī sabīlillāh, lā tukallafu illā nafsaka wa ḥarriḍil-mu`minīn, 'asallāhu ay yakuffa ba`sallażīna kafarụ, wallāhu asyaddu ba`saw wa asyaddu tangkīlā;fa qā til fī sa bī lil lāh , lā tu kal la fu il lā naf sa ka wa ḥar ri ḍil mu` mi nīn , 'a sall llā hu ay ya kuf fa ba` sal la żī na ka fa rụ , wall llā hu a syad du ba` saw wa a syad du tang kī lā
4;85;مَنْ يَّشْفَعْ شَفَاعَةً حَسَنَةً يَّكُنْ لَّهٗ نَصِيْبٌ مِّنْهَا ۚ وَمَنْ يَّشْفَعْ شَفَاعَةً سَيِّئَةً يَّكُنْ لَّهٗ كِفْلٌ مِّنْهَا ۗ وَكَانَ اللّٰهُ عَلٰى كُلِّ شَيْءٍ مُّقِيْتًا ;may yasyfa' syafā'atan ḥasanatay yakul lahụ naṣībum min-hā, wa may yasyfa' syafā'atan sayyi`atay yakul lahụ kiflum min-hā, wa kānallāhu 'alā kulli syai`im muqītā;may yasy fa' sya fā 'a tan ḥa sa na tay ya kul la hụ na ṣī bum min hā , wa may yasy fa' sya fā 'a tan say yi `a tay ya kul la hụ kif lum min hā , wa kā nall llā hu 'a lā kul li syai `im mu qī tā
4;86;وَاِذَا حُيِّيْتُمْ بِتَحِيَّةٍ فَحَيُّوْا بِاَحْسَنَ مِنْهَآ اَوْ رُدُّوْهَا ۗ اِنَّ اللّٰهَ كَانَ عَلٰى كُلِّ شَيْءٍ حَسِيْبًا;wa iżā ḥuyyītum bitaḥiyyatin fa ḥayyụ bi`aḥsana min-hā au ruddụhā, innallāha kāna 'alā kulli syai`in ḥasībā;wa i żā ḥuy yī tum bi ta ḥiy ya tin fa ḥay yụ bi `aḥ sa na min hā au rud dụ hā , in nall llā ha kā na 'a lā kul li syai `in ḥa sī bā
4;87;اَللّٰهُ لَآ اِلٰهَ اِلَّا هُوَۗ  لَيَجْمَعَنَّكُمْ اِلٰى يَوْمِ الْقِيٰمَةِ لَا رَيْبَ فِيْهِ ۗ وَمَنْ اَصْدَقُ مِنَ اللّٰهِ حَدِيْثًا ࣖ;allāhu lā ilāha illā huw, layajma'annakum ilā yaumil-qiyāmati lā raiba fīh, wa man aṣdaqu minallāhi ḥadīṡā;all llā hu lā i lā ha il lā huw , la yaj ma 'an na kum i lā yau mil qi yā ma ti lā rai ba fīh , wa man aṣ da qu mi nall llā hi ḥa dī ṡā
4;88;۞ فَمَا لَكُمْ فِى الْمُنٰفِقِيْنَ فِئَتَيْنِ وَاللّٰهُ اَرْكَسَهُمْ بِمَا كَسَبُوْا ۗ اَتُرِيْدُوْنَ اَنْ تَهْدُوْا مَنْ اَضَلَّ اللّٰهُ ۗوَمَنْ يُّضْلِلِ اللّٰهُ فَلَنْ تَجِدَ لَهٗ سَبِيْلًا ;fa mā lakum fil-munāfiqīna fi`ataini wallāhu arkasahum bimā kasabụ, a turīdụna an tahdụ man aḍallallāh, wa may yuḍlilillāhu fa lan tajida lahụ sabīlā;fa mā la kum fil mu nā fi qī na fi `a tai ni wall llā hu ar ka sa hum bi mā ka sa bụ , a tu rī dụ na an tah dụ man a ḍal lall llāh , wa may yuḍ li lil lā hu fa lan ta ji da la hụ sa bī lā
4;89;وَدُّوْا لَوْ تَكْفُرُوْنَ كَمَا كَفَرُوْا فَتَكُوْنُوْنَ سَوَاۤءً فَلَا تَتَّخِذُوْا مِنْهُمْ اَوْلِيَاۤءَ حَتّٰى يُهَاجِرُوْا فِيْ سَبِيْلِ اللّٰهِ ۗ فَاِنْ تَوَلَّوْا فَخُذُوْهُمْ وَاقْتُلُوْهُمْ حَيْثُ وَجَدْتُّمُوْهُمْ ۖ وَلَا تَتَّخِذُوْا مِنْهُمْ وَلِيًّا وَّلَا نَصِيْرًاۙ  ;waddụ lau takfurụna kamā kafarụ fa takụnụna sawā`an fa lā tattakhiżụ min-hum auliyā`a ḥattā yuhājirụ fī sabīlillāh, fa in tawallau fa khużụhum waqtulụhum ḥaiṡu wajattumụhum wa lā tattakhiżụ min-hum waliyyaw wa lā naṣīrā;wad dụ lau tak fu rụ na ka mā ka fa rụ fa ta kụ nụ na sa wā `an fa lā tat ta khi żụ min hum au li yā `a ḥat tā yu hā ji rụ fī sa bī lil lāh , fa in ta wal lau fa khu żụ hum waq tu lụ hum ḥai ṡu wa jat tu mụ hum wa lā tat ta khi żụ min hum wa liy yaw wa lā na ṣī rā
4;90;اِلَّا الَّذِيْنَ يَصِلُوْنَ اِلٰى قَوْمٍۢ بَيْنَكُمْ وَبَيْنَهُمْ مِّيْثَاقٌ اَوْ جَاۤءُوْكُمْ حَصِرَتْ صُدُوْرُهُمْ اَنْ يُّقَاتِلُوْكُمْ اَوْ يُقَاتِلُوْا قَوْمَهُمْ ۗ وَلَوْ شَاۤءَ اللّٰهُ لَسَلَّطَهُمْ عَلَيْكُمْ فَلَقَاتَلُوْكُمْ ۚ فَاِنِ اعْتَزَلُوْكُمْ فَلَمْ يُقَاتِلُوْكُمْ وَاَلْقَوْا اِلَيْكُمُ السَّلَمَ ۙ فَمَا جَعَلَ اللّٰهُ لَكُمْ عَلَيْهِمْ سَبِيْلًا ;illallażīna yaṣilụna ilā qaumim bainakum wa bainahum mīṡāqun au jā`ụkum ḥaṣirat ṣudụruhum ay yuqātilụkum au yuqātilụ qaumahum, walau syā`allāhu lasallaṭahum 'alaikum fa laqātalụkum, fa ini'tazalụkum fa lam yuqātilụkum wa alqau ilaikumus-salama fa mā ja'alallāhu lakum 'alaihim sabīlā;il lal la żī na ya ṣi lụ na i lā qau mim bai na kum wa bai na hum mī ṡā qun au jā `ụ kum ḥa ṣi rat ṣu dụ ru hum ay yu qā ti lụ kum au yu qā ti lụ qau ma hum , wa lau syā `all llā hu la sal la ṭa hum 'a lai kum fa la qā ta lụ kum , fa i ni' ta za lụ kum fa lam yu qā ti lụ kum wa al qau i lai ku mus sa la ma fa mā ja 'a lall llā hu la kum 'a lai him sa bī lā
4;91;سَتَجِدُوْنَ اٰخَرِيْنَ يُرِيْدُوْنَ اَنْ يَّأْمَنُوْكُمْ وَيَأْمَنُوْا قَوْمَهُمْ ۗ كُلَّ مَا رُدُّوْٓا اِلَى الْفِتْنَةِ اُرْكِسُوْا فِيْهَا ۚ فَاِنْ لَّمْ يَعْتَزِلُوْكُمْ وَيُلْقُوْٓا اِلَيْكُمُ السَّلَمَ وَيَكُفُّوْٓا اَيْدِيَهُمْ فَخُذُوْهُمْ وَاقْتُلُوْهُمْ حَيْثُ ثَقِفْتُمُوْهُمْ ۗ وَاُولٰۤىِٕكُمْ جَعَلْنَا لَكُمْ عَلَيْهِمْ سُلْطٰنًا مُّبِيْنًا ࣖ ;satajidụna ākharīna yurīdụna ay ya`manụkum wa ya`manụ qaumahum, kulla mā ruddū ilal-fitnati urkisụ fīhā, fa il lam ya'tazilụkum wa yulqū ilaikumus-salama wa yakuffū aidiyahum fa khużụhum waqtulụhum ḥaiṡu ṡaqiftumụhum, wa ulā`ikum ja'alnā lakum 'alaihim sulṭānam mubīnā;sa ta ji dụ na ā kha rī na yu rī dụ na ay ya` ma nụ kum wa ya` ma nụ qau ma hum , kul la mā rud dū i lal fit na ti ur ki sụ fī hā , fa il lam ya' ta zi lụ kum wa yul qū i lai ku mus sa la ma wa ya kuf fū ai di ya hum fa khu żụ hum waq tu lụ hum ḥai ṡu ṡa qif tu mụ hum , wa u lā `i kum ja 'al nā la kum 'a lai him sul ṭā nam mu bī nā
4;92;وَمَا كَانَ لِمُؤْمِنٍ اَنْ يَّقْتُلَ مُؤْمِنًا اِلَّا خَطَـًٔا ۚ وَمَنْ قَتَلَ مُؤْمِنًا خَطَـًٔا فَتَحْرِيْرُ رَقَبَةٍ مُّؤْمِنَةٍ وَّدِيَةٌ مُّسَلَّمَةٌ اِلٰٓى  اَهْلِهٖٓ  اِلَّآ  اَنْ يَّصَّدَّقُوْا ۗ فَاِنْ كَانَ مِنْ قَوْمٍ عَدُوٍّ لَّكُمْ وَهُوَ مُؤْمِنٌ فَتَحْرِيْرُ رَقَبَةٍ مُّؤْمِنَةٍ ۗوَاِنْ كَانَ مِنْ قَوْمٍۢ بَيْنَكُمْ وَبَيْنَهُمْ مِّيْثَاقٌ فَدِيَةٌ مُّسَلَّمَةٌ اِلٰٓى اَهْلِهٖ وَتَحْرِيْرُ رَقَبَةٍ مُّؤْمِنَةٍ ۚ فَمَنْ لَّمْ يَجِدْ فَصِيَامُ شَهْرَيْنِ مُتَتَابِعَيْنِۖ تَوْبَةً مِّنَ اللّٰهِ ۗوَكَانَ اللّٰهُ عَلِيْمًا حَكِيْمًا ;wa mā kāna limu`minin ay yaqtula mu`minan illā khaṭa`ā, wa mang qatala mu`minan khaṭa`an fa taḥrīru raqabatim mu`minatiw wa diyatum musallamatun ilā ahlihī illā ay yaṣṣaddaqụ, fa ing kāna ming qaumin 'aduwwil lakum wa huwa mu`minun fa taḥrīru raqabatim mu`minah, wa ing kāna ming qaumim bainakum wa bainahum mīṡāqun fa diyatum musallamatun ilā ahlihī wa taḥrīru raqabatim mu`minah, fa mal lam yajid fa ṣiyāmu syahraini mutatābi'aini taubatam minallāh, wa kānallāhu 'alīman ḥakīmā;wa mā kā na li mu` mi nin ay yaq tu la mu` mi nan il lā kha ṭa `ā , wa mang qa ta la mu` mi nan kha ṭa `an fa taḥ rī ru ra qa ba tim mu` mi na tiw wa di ya tum mu sal la ma tun i lā ah li hī il lā ay yaṣ ṣad da qụ , fa ing kā na ming qau min 'a duw wil la kum wa hu wa mu` mi nun fa taḥ rī ru ra qa ba tim mu` mi nah , wa ing kā na ming qau mim bai na kum wa bai na hum mī ṡā qun fa di ya tum mu sal la ma tun i lā ah li hī wa taḥ rī ru ra qa ba tim mu` mi nah , fa mal lam ya jid fa ṣi yā mu syah rai ni mu ta tā bi 'ai ni tau ba tam mi nall llāh , wa kā nall llā hu 'a lī man ḥa kī mā
4;93;وَمَنْ يَّقْتُلْ مُؤْمِنًا مُّتَعَمِّدًا فَجَزَاۤؤُهٗ جَهَنَّمُ خَالِدًا فِيْهَا وَغَضِبَ اللّٰهُ عَلَيْهِ وَلَعَنَهٗ وَاَعَدَّ لَهٗ عَذَابًا عَظِيْمًا ;wa may yaqtul mu`minam muta'ammidan fa jazā`uhụ jahannamu khālidan fīhā wa gaḍiballāhu 'alaihi wa la'anahụ wa a'adda lahụ 'ażāban 'aẓīmā;wa may yaq tul mu` mi nam mu ta 'am mi dan fa ja zā `u hụ ja han na mu khā li dan fī hā wa ga ḍi ball llā hu 'a lai hi wa la 'a na hụ wa a 'ad da la hụ 'a żā ban 'a ẓī mā
4;94;يٰٓاَيُّهَا الَّذِيْنَ اٰمَنُوْٓا اِذَا ضَرَبْتُمْ فِيْ سَبِيْلِ اللّٰهِ فَتَبَيَّنُوْا وَلَا تَقُوْلُوْا لِمَنْ اَلْقٰىٓ اِلَيْكُمُ السَّلٰمَ لَسْتَ مُؤْمِنًاۚ تَبْتَغُوْنَ عَرَضَ الْحَيٰوةِ الدُّنْيَا ۖفَعِنْدَ اللّٰهِ مَغَانِمُ كَثِيْرَةٌ ۗ كَذٰلِكَ كُنْتُمْ مِّنْ قَبْلُ فَمَنَّ اللّٰهُ عَلَيْكُمْ فَتَبَيَّنُوْاۗ اِنَّ اللّٰهَ كَانَ بِمَا تَعْمَلُوْنَ خَبِيْرًا;yā ayyuhallażīna āmanū iżā ḍarabtum fī sabīlillāhi fa tabayyanụ wa lā taqụlụ liman alqā ilaikumus-salāma lasta mu`minā, tabtagụna 'araḍal-ḥayātid-dun-yā fa 'indallāhi magānimu kaṡīrah, każālika kuntum ming qablu fa mannallāhu 'alaikum fa tabayyanụ, innallāha kāna bimā ta'malụna khabīrā;yā ay yu hal la żī na ā ma nū i żā ḍa rab tum fī sa bī lil lā hi fa ta bay ya nụ wa lā ta qụ lụ li man al qā i lai ku mus sa lā ma las ta mu` mi nā , tab ta gụ na 'a ra ḍal ḥa yā tid dun yā fa 'in dall llā hi ma gā ni mu ka ṡī rah , ka żā li ka kun tum ming qab lu fa man nall llā hu 'a lai kum fa ta bay ya nụ , in nall llā ha kā na bi mā ta' ma lụ na kha bī rā
4;95;لَا يَسْتَوِى الْقَاعِدُوْنَ مِنَ الْمُؤْمِنِيْنَ غَيْرُ اُولِى الضَّرَرِ وَالْمُجَاهِدُوْنَ فِيْ سَبِيْلِ اللّٰهِ بِاَمْوَالِهِمْ وَاَنْفُسِهِمْۗ  فَضَّلَ اللّٰهُ الْمُجٰهِدِيْنَ بِاَمْوَالِهِمْ وَاَنْفُسِهِمْ عَلَى الْقٰعِدِيْنَ دَرَجَةً ۗ وَكُلًّا وَّعَدَ اللّٰهُ الْحُسْنٰىۗ وَفَضَّلَ اللّٰهُ الْمُجٰهِدِيْنَ عَلَى الْقٰعِدِيْنَ اَجْرًا عَظِيْمًاۙ  ;lā yastawil-qā'idụna minal-mu`minīna gairu uliḍ-ḍarari wal-mujāhidụna fī sabīlillāhi bi`amwālihim wa anfusihim, faḍḍalallāhul-mujāhidīna bi`amwālihim wa anfusihim 'alal-qā'idīna darajah, wa kullaw wa'adallāhul-ḥusnā, wa faḍḍalallāhul-mujāhidīna 'alal-qā'idīna ajran 'aẓīmā;lā yas ta wil qā 'i dụ na mi nal mu` mi nī na gai ru u liḍ ḍa ra ri wal mu jā hi dụ na fī sa bī lil lā hi bi `am wā li him wa an fu si him , faḍ ḍa lall llā hul mu jā hi dī na bi `am wā li him wa an fu si him 'a lal qā 'i dī na da ra jah , wa kul law wa 'a dall llā hul ḥus nā , wa faḍ ḍa lall llā hul mu jā hi dī na 'a lal qā 'i dī na aj ran 'a ẓī mā
4;96;دَرَجٰتٍ مِّنْهُ وَمَغْفِرَةً وَّرَحْمَةً ۗوَكَانَ اللّٰهُ غَفُوْرًا رَّحِيْمًا ࣖ ;darajātim min-hu wa magfirataw wa raḥmah, wa kānallāhu gafụrar raḥīmā;da ra jā tim min hu wa mag fi ra taw wa raḥ mah , wa kā nall llā hu ga fụ rar ra ḥī mā
4;97;اِنَّ الَّذِيْنَ تَوَفّٰىهُمُ الْمَلٰۤىِٕكَةُ ظَالِمِيْٓ اَنْفُسِهِمْ قَالُوْا فِيْمَ كُنْتُمْ ۗ قَالُوْا كُنَّا مُسْتَضْعَفِيْنَ فِى الْاَرْضِۗ  قَالُوْٓا اَلَمْ تَكُنْ اَرْضُ اللّٰهِ وَاسِعَةً فَتُهَاجِرُوْا فِيْهَا ۗ فَاُولٰۤىِٕكَ مَأْوٰىهُمْ جَهَنَّمُ ۗ وَسَاۤءَتْ مَصِيْرًاۙ  ;innallażīna tawaffāhumul-malā`ikatu ẓālimī anfusihim qālụ fīma kuntum, qālụ kunnā mustaḍ'afīna fil-arḍ, qālū a lam takun arḍullāhi wāsi'atan fa tuhājirụ fīhā, fa ulā`ika ma`wāhum jahannam, wa sā`at maṣīrā;in nal la żī na ta waf fā hu mul ma lā `i ka tu ẓā li mī an fu si him qā lụ fī ma kun tum , qā lụ kun nā mus taḍ 'a fī na fil arḍ , qā lū a lam ta kun ar ḍull llā hi wā si 'a tan fa tu hā ji rụ fī hā , fa u lā `i ka ma` wā hum ja han nam , wa sā `at ma ṣī rā
4;98;اِلَّا الْمُسْتَضْعَفِيْنَ مِنَ الرِّجَالِ وَالنِّسَاۤءِ وَالْوِلْدَانِ لَا يَسْتَطِيْعُوْنَ حِيْلَةً وَّلَا يَهْتَدُوْنَ سَبِيْلًاۙ  ;illal-mustaḍ'afīna minar-rijāli wan-nisā`i wal-wildāni lā yastaṭī'ụna ḥīlataw wa lā yahtadụna sabīlā;il lal mus taḍ 'a fī na mi nar ri jā li wan ni sā `i wal wil dā ni lā yas ta ṭī 'ụ na ḥī la taw wa lā yah ta dụ na sa bī lā
4;99;فَاُولٰۤىِٕكَ عَسَى اللّٰهُ اَنْ يَّعْفُوَ عَنْهُمْ ۗ وَكَانَ اللّٰهُ عَفُوًّا غَفُوْرًا ;fa ulā`ika 'asallāhu ay ya'fuwa 'an-hum, wa kānallāhu 'afuwwan gafụrā;fa u lā `i ka 'a sall llā hu ay ya' fu wa 'an hum , wa kā nall llā hu 'a fuw wan ga fụ rā
4;100;۞ وَمَنْ يُّهَاجِرْ فِيْ سَبِيْلِ اللّٰهِ يَجِدْ فِى الْاَرْضِ مُرَاغَمًا كَثِيْرًا وَّسَعَةً ۗوَمَنْ يَّخْرُجْ مِنْۢ بَيْتِهٖ مُهَاجِرًا اِلَى اللّٰهِ وَرَسُوْلِهٖ ثُمَّ يُدْرِكْهُ الْمَوْتُ فَقَدْ وَقَعَ اَجْرُهٗ عَلَى اللّٰهِ ۗوَكَانَ اللّٰهُ غَفُوْرًا رَّحِيْمًا ࣖ ;wa may yuhājir fī sabīlillāhi yajid fil-arḍi murāgamang kaṡīraw wa sa'ah, wa may yakhruj mim baitihī muhājiran ilallāhi wa rasụlihī ṡumma yudrik-hul-mautu fa qad waqa'a ajruhụ 'alallāh, wa kānallāhu gafụrar raḥīmā;wa may yu hā jir fī sa bī lil lā hi ya jid fil ar ḍi mu rā ga mang ka ṡī raw wa sa 'ah , wa may yakh ruj mim bai ti hī mu hā ji ran i lall llā hi wa ra sụ li hī ṡum ma yud ri khul mau tu fa qad wa qa 'a aj ru hụ 'a lall llāh , wa kā nall llā hu ga fụ rar ra ḥī mā
4;101;وَاِذَا ضَرَبْتُمْ فِى الْاَرْضِ فَلَيْسَ عَلَيْكُمْ جُنَاحٌ اَنْ تَقْصُرُوْا مِنَ الصَّلٰوةِ ۖ اِنْ خِفْتُمْ اَنْ يَّفْتِنَكُمُ الَّذِيْنَ كَفَرُوْاۗ اِنَّ الْكٰفِرِيْنَ كَانُوْا لَكُمْ عَدُوًّا مُّبِيْنًا ;wa iżā ḍarabtum fil-arḍi fa laisa 'alaikum junāḥun an taqṣurụ minaṣ-ṣalāti in khiftum ay yaftinakumullażīna kafarụ, innal-kāfirīna kānụ lakum 'aduwwam mubīnā;wa i żā ḍa rab tum fil ar ḍi fa lai sa 'a lai kum ju nā ḥun an taq ṣu rụ mi naṣ ṣa lā ti in khif tum ay yaf ti na ku mul la żī na ka fa rụ , in nal kā fi rī na kā nụ la kum 'a duw wam mu bī nā
4;102;وَاِذَا كُنْتَ فِيْهِمْ فَاَقَمْتَ لَهُمُ الصَّلٰوةَ فَلْتَقُمْ طَاۤىِٕفَةٌ مِّنْهُمْ مَّعَكَ وَلْيَأْخُذُوْٓا اَسْلِحَتَهُمْ ۗ فَاِذَا سَجَدُوْا فَلْيَكُوْنُوْا مِنْ وَّرَاۤىِٕكُمْۖ  وَلْتَأْتِ طَاۤىِٕفَةٌ اُخْرٰى لَمْ يُصَلُّوْا فَلْيُصَلُّوْا مَعَكَ وَلْيَأْخُذُوْا حِذْرَهُمْ وَاَسْلِحَتَهُمْ ۗ وَدَّ الَّذِيْنَ كَفَرُوْا لَوْ تَغْفُلُوْنَ عَنْ اَسْلِحَتِكُمْ وَاَمْتِعَتِكُمْ فَيَمِيْلُوْنَ عَلَيْكُمْ مَّيْلَةً وَّاحِدَةً  ۗوَلَا جُنَاحَ عَلَيْكُمْ اِنْ كَانَ بِكُمْ اَذًى مِّنْ مَّطَرٍ اَوْ كُنْتُمْ مَّرْضٰٓى اَنْ تَضَعُوْٓا اَسْلِحَتَكُمْ وَخُذُوْا حِذْرَكُمْ ۗ اِنَّ اللّٰهَ اَعَدَّ لِلْكٰفِرِيْنَ عَذَابًا مُّهِيْنًا ;wa iżā kunta fīhim fa aqamta lahumuṣ-ṣalāta faltaqum ṭā`ifatum min-hum ma'aka walya`khużū asliḥatahum, fa iżā sajadụ falyakụnụ miw warā`ikum walta`ti ṭā`ifatun ukhrā lam yuṣallụ falyuṣallụ ma'aka walya`khużụ ḥiżrahum wa asliḥatahum, waddallażīna kafarụ lau tagfulụna 'an asliḥatikum wa amti'atikum fa yamīlụna 'alaikum mailataw wāḥidah, wa lā junāḥa 'alaikum ing kāna bikum ażam mim maṭarin au kuntum marḍā an taḍa'ū asliḥatakum, wa khużụ ḥiżrakum, innallāha a'adda lil-kāfirīna 'ażābam muhīnā;wa i żā kun ta fī him fa a qam ta la hu muṣ ṣa lā ta fal ta qum ṭā `i fa tum min hum ma 'a ka wal ya` khu żū as li ḥa ta hum , fa i żā sa ja dụ fal ya kụ nụ miw wa rā `i kum wal ta` ti ṭā `i fa tun ukh rā lam yu ṣal lụ fal yu ṣal lụ ma 'a ka wal ya` khu żụ ḥiż ra hum wa as li ḥa ta hum , wad dal la żī na ka fa rụ lau tag fu lụ na 'an as li ḥa ti kum wa am ti 'a ti kum fa ya mī lụ na 'a lai kum mai la taw wā ḥi dah , wa lā ju nā ḥa 'a lai kum ing kā na bi kum a żam mim ma ṭa rin au kun tum mar ḍā an ta ḍa 'ū as li ḥa ta kum , wa khu żụ ḥiż ra kum , in nall llā ha a 'ad da lil kā fi rī na 'a żā bam mu hī nā
4;103;فَاِذَا قَضَيْتُمُ الصَّلٰوةَ فَاذْكُرُوا اللّٰهَ قِيَامًا وَّقُعُوْدًا وَّعَلٰى جُنُوْبِكُمْ ۚ فَاِذَا اطْمَأْنَنْتُمْ فَاَقِيْمُوا الصَّلٰوةَ ۚ اِنَّ الصَّلٰوةَ كَانَتْ عَلَى الْمُؤْمِنِيْنَ كِتٰبًا مَّوْقُوْتًا ;fa iżā qaḍaitumuṣ-ṣalāta fażkurullāha qiyāmaw wa qu'ụdaw wa 'alā junụbikum, fa iżaṭma`nantum fa aqīmuṣ-ṣalāh, innaṣ-ṣalāta kānat 'alal-mu`minīna kitābam mauqụtā;fa i żā qa ḍai tu muṣ ṣa lā ta faż ku rull llā ha qi yā maw wa qu 'ụ daw wa 'a lā ju nụ bi kum , fa i żaṭ ma` nan tum fa a qī muṣ ṣa lāh , in naṣ ṣa lā ta kā nat 'a lal mu` mi nī na ki tā bam mau qụ tā
