sura;aya;kemenag;transliteration_id;transcript
23;55;اَيَحْسَبُوْنَ اَنَّمَا نُمِدُّهُمْ بِهٖ مِنْ مَّالٍ وَّبَنِيْنَ ۙ;a yaḥsabụna annamā numidduhum bihī mim māliw wa banīn;a yaḥ sa bụ na an na mā nu mid du hum bi hī mim mā liw wa ba nīn
23;56;نُسَارِعُ لَهُمْ فِى الْخَيْرٰتِۗ بَلْ لَّا يَشْعُرُوْنَ;"nusāri'u lahum fil-khairāt, bal lā yasy'urụn";"nu sā ri 'u la hum fil khai rāt , bal lā yasy 'u rụn"
23;57;اِنَّ الَّذِيْنَ هُمْ مِّنْ خَشْيَةِ رَبِّهِمْ مُّشْفِقُوْنَ ۙ;innallażīna hum min khasy-yati rabbihim musyfiqụn;in nal la żī na hum min khasy ya ti rab bi him musy fi qụn
23;58;وَالَّذِيْنَ هُمْ بِاٰيٰتِ رَبِّهِمْ يُؤْمِنُوْنَ ۙ;wallażīna hum bi`āyāti rabbihim yu`minụn;wal la żī na hum bi `ā yā ti rab bi him yu` mi nụn
23;59;وَالَّذِيْنَ هُمْ بِرَبِّهِمْ لَا يُشْرِكُوْنَ ۙ;wallażīna hum birabbihim lā yusyrikụn;wal la żī na hum bi rab bi him lā yusy ri kụn
23;60;وَالَّذِيْنَ يُؤْتُوْنَ مَآ اٰتَوْا وَّقُلُوْبُهُمْ وَجِلَةٌ اَنَّهُمْ اِلٰى رَبِّهِمْ رٰجِعُوْنَ ۙ;wallażīna yu`tụna mā ātaw wa qulụbuhum wajilatun annahum ilā rabbihim rāji'ụn;wal la żī na yu` tụ na mā ā taw wa qu lụ bu hum wa ji la tun an na hum i lā rab bi him rā ji 'ụn
23;61;اُولٰۤىِٕكَ يُسَارِعُوْنَ فِى الْخَيْرٰتِ وَهُمْ لَهَا سٰبِقُوْنَ;ulā`ika yusāri'ụna fil-khairāti wa hum lahā sābiqụn;u lā `i ka yu sā ri 'ụ na fil khai rā ti wa hum la hā sā bi qụn
23;64;حَتّٰٓى اِذَآ اَخَذْنَا مُتْرَفِيْهِمْ بِالْعَذَابِ اِذَا هُمْ يَجْـَٔرُوْنَ ۗ;ḥattā iżā akhażnā mutrafīhim bil-'ażābi iżā hum yaj`arụn;ḥat tā i żā a khaż nā mut ra fī him bil 'a żā bi i żā hum yaj `a rụn
23;65;لَا تَجْـَٔرُوا الْيَوْمَۖ اِنَّكُمْ مِّنَّا لَا تُنْصَرُوْنَ ;lā taj`arul-yauma innakum minnā lā tunṣarụn;lā taj `a rul yau ma in na kum min nā lā tun ṣa rụn
23;66;قَدْ كَانَتْ اٰيٰتِيْ تُتْلٰى عَلَيْكُمْ فَكُنْتُمْ عَلٰٓى اَعْقَابِكُمْ تَنْكِصُوْنَ ۙ;qad kānat āyātī tutlā 'alaikum fakuntum 'alā a'qābikum tangkiṣụn;qad kā nat ā yā tī tut lā 'a lai kum fa kun tum 'a lā a' qā bi kum tang ki ṣụn
23;67;مُسْتَكْبِرِيْنَۙ بِهٖ سٰمِرًا تَهْجُرُوْنَ ;mustakbirīna bihī sāmiran tahjurụn;mus tak bi rī na bi hī sā mi ran tah ju rụn
23;68;اَفَلَمْ يَدَّبَّرُوا الْقَوْلَ اَمْ جَاۤءَهُمْ مَّا لَمْ يَأْتِ اٰبَاۤءَهُمُ الْاَوَّلِيْنَ ۖ;a fa lam yaddabbarul-qaula am jā`ahum mā lam ya`ti ābā`ahumul-awwalīn;a fa lam yad dab ba rul qau la am jā `a hum mā lam ya` ti ā bā `a hu mul aw wa līn
23;69;اَمْ لَمْ يَعْرِفُوْا رَسُوْلَهُمْ فَهُمْ لَهٗ مُنْكِرُوْنَ ۖ;am lam ya'rifụ rasụlahum fa hum lahụ mungkirụn;am lam ya' ri fụ ra sụ la hum fa hum la hụ mung ki rụn
23;70;اَمْ يَقُوْلُوْنَ بِهٖ جِنَّةٌ ۗ بَلْ جَاۤءَهُمْ بِالْحَقِّ وَاَكْثَرُهُمْ لِلْحَقِّ كٰرِهُوْنَ ;"am yaqụlụna bihī jinnah, bal jā`ahum bil-ḥaqqi wa akṡaruhum lil-ḥaqqi kārihụn";"am ya qụ lụ na bi hī jin nah , bal jā `a hum bil ḥaq qi wa ak ṡa ru hum lil ḥaq qi kā ri hụn"
23;72;اَمْ تَسْـَٔلُهُمْ خَرْجًا فَخَرَاجُ رَبِّكَ خَيْرٌ ۖوَّهُوَ خَيْرُ الرّٰزِقِيْنَ;am tas`aluhum kharjan fa kharāju rabbika khairuw wa huwa khairur-rāziqīn;am tas `a lu hum khar jan fa kha rā ju rab bi ka khai ruw wa hu wa khai rur rā zi qīn
23;73;وَاِنَّكَ لَتَدْعُوْهُمْ اِلٰى صِرَاطٍ مُّسْتَقِيْمٍ ;wa innaka latad'ụhum ilā ṣirāṭim mustaqīm;wa in na ka la tad 'ụ hum i lā ṣi rā ṭim mus ta qīm
23;74;وَاِنَّ الَّذِيْنَ لَا يُؤْمِنُوْنَ بِالْاٰخِرَةِ عَنِ الصِّرَاطِ لَنَاكِبُوْنَ ;wa innallażīna lā yu`minụna bil-ākhirati 'aniṣ-ṣirāṭi lanākibụn;wa in nal la żī na lā yu` mi nụ na bil ā khi ra ti 'a niṣ ṣi rā ṭi la nā ki bụn
23;75;۞ وَلَوْ رَحِمْنٰهُمْ وَكَشَفْنَا مَا بِهِمْ مِّنْ ضُرٍّ لَّلَجُّوْا فِيْ طُغْيَانِهِمْ يَعْمَهُوْنَ;walau raḥimnāhum wa kasyafnā mā bihim min ḍurril lalajjụ fī ṭugyānihim ya'mahụn;wa lau ra ḥim nā hum wa ka syaf nā mā bi him min ḍur ril la laj jụ fī ṭug yā ni him ya' ma hụn
23;76;وَلَقَدْ اَخَذْنٰهُمْ بِالْعَذَابِ فَمَا اسْتَكَانُوْا لِرَبِّهِمْ وَمَا يَتَضَرَّعُوْنَ;wa laqad akhażnāhum bil-'ażābi fa mastakānụ lirabbihim wa mā yataḍarra'ụn;wa la qad a khaż nā hum bil 'a żā bi fa mas ta kā nụ li rab bi him wa mā ya ta ḍar ra 'ụn
23;77;حَتّٰٓى اِذَا فَتَحْنَا عَلَيْهِمْ بَابًا ذَا عَذَابٍ شَدِيْدٍ اِذَا هُمْ فِيْهِ مُبْلِسُوْنَ ࣖ ;ḥattā iżā fataḥnā 'alaihim bāban żā 'ażābin syadīdin iżā hum fīhi mublisụn;ḥat tā i żā fa taḥ nā 'a lai him bā ban żā 'a żā bin sya dī din i żā hum fī hi mub li sụn
23;79;وَهُوَ الَّذِيْ ذَرَاَكُمْ فِى الْاَرْضِ وَاِلَيْهِ تُحْشَرُوْنَ;wa huwallażī żara`akum fil-arḍi wa ilaihi tuḥsyarụn;wa hu wal la żī ża ra `a kum fil ar ḍi wa i lai hi tuḥ sya rụn
23;80;وَهُوَ الَّذِيْ يُحْيٖ وَيُمِيْتُ وَلَهُ اخْتِلَافُ الَّيْلِ وَالنَّهَارِۗ اَفَلَا تَعْقِلُوْنَ;"wa huwallażī yuḥyī wa yumītu wa lahukhtilāful-laili wan-nahār, a fa lā ta'qilụn";"wa hu wal la żī yuḥ yī wa yu mī tu wa la hukh ti lā ful lai li wan na hār , a fa lā ta' qi lụn"
23;81;بَلْ قَالُوْا مِثْلَ مَا قَالَ الْاَوَّلُوْنَ;bal qālụ miṡla mā qālal-awwalụn;bal qā lụ miṡ la mā qā lal aw wa lụn
23;82;قَالُوْٓا ءَاِذَا مِتْنَا وَكُنَّا تُرَابًا وَّعِظَامًا ءَاِنَّا لَمَبْعُوْثُوْنَ;qālū a iżā mitnā wa kunnā turābaw wa 'iẓāman a innā lamab'ụṡụn;qā lū a i żā mit nā wa kun nā tu rā baw wa 'i ẓā man a in nā la mab 'ụ ṡụn
23;84;قُلْ لِّمَنِ الْاَرْضُ وَمَنْ فِيْهَآ اِنْ كُنْتُمْ تَعْلَمُوْنَ ;qul limanil-arḍu wa man fīhā ing kuntum ta'lamụn;qul li ma nil ar ḍu wa man fī hā ing kun tum ta' la mụn
23;85;سَيَقُوْلُوْنَ لِلّٰهِ ۗقُلْ اَفَلَا تَذَكَّرُوْنَ ;"sayaqụlụna lillāh, qul a fa lā tażakkarụn";"sa ya qụ lụ na lil lāh , qul a fa lā ta żak ka rụn"
23;86;قُلْ مَنْ رَّبُّ السَّمٰوٰتِ السَّبْعِ وَرَبُّ الْعَرْشِ الْعَظِيْمِ;qul mar rabbus-samāwātis-sab'i wa rabbul-'arsyil-'aẓīm;qul mar rab bus sa mā wā tis sab 'i wa rab bul 'ar syil 'a ẓīm
23;87;سَيَقُوْلُوْنَ لِلّٰهِ ۗقُلْ اَفَلَا تَتَّقُوْنَ;"sayaqụlụna lillāh, qul a fa lā tattaqụn";"sa ya qụ lụ na lil lāh , qul a fa lā tat ta qụn"
23;89;سَيَقُوْلُوْنَ لِلّٰهِ ۗقُلْ فَاَنّٰى تُسْحَرُوْنَ;"sayaqụlụna lillāh, qul fa annā tus-ḥarụn";"sa ya qụ lụ na lil lāh , qul fa an nā tus ḥa rụn"
23;90;بَلْ اَتَيْنٰهُمْ بِالْحَقِّ وَاِنَّهُمْ لَكٰذِبُوْنَ;bal ataināhum bil-ḥaqqi wa innahum lakāżibụn;bal a tai nā hum bil ḥaq qi wa in na hum la kā żi bụn
23;92;عٰلِمِ الْغَيْبِ وَالشَّهَادَةِ فَتَعٰلٰى عَمَّا يُشْرِكُوْنَ ࣖ;'ālimil-gaibi wasy-syahādati fa ta'ālā 'ammā yusyrikụn;ā li mil gai bi wasy sya hā da ti fa ta 'ā lā 'am mā yusy ri kụn
23;93;قُلْ رَّبِّ اِمَّا تُرِيَنِّيْ مَا يُوْعَدُوْنَ ۙ;qur rabbi immā turiyannī mā yụ'adụn;qur rab bi im mā tu ri yan nī mā yụ 'a dụn
23;94;رَبِّ فَلَا تَجْعَلْنِيْ فِى الْقَوْمِ الظّٰلِمِيْنَ;rabbi fa lā taj'alnī fil-qaumiẓ-ẓālimīn;rab bi fa lā taj 'al nī fil qau miẓ ẓā li mīn
23;95;وَاِنَّا عَلٰٓى اَنْ نُّرِيَكَ مَا نَعِدُهُمْ لَقٰدِرُوْنَ;wa innā 'alā an nuriyaka mā na'iduhum laqādirụn;wa in nā 'a lā an nu ri ya ka mā na 'i du hum la qā di rụn
23;96;اِدْفَعْ بِالَّتِيْ هِيَ اَحْسَنُ السَّيِّئَةَۗ  نَحْنُ اَعْلَمُ بِمَا يَصِفُوْنَ ;"idfa' billatī hiya aḥsanus-sayyi`ah, naḥnu a'lamu bimā yaṣifụn";"id fa' bil la tī hi ya aḥ sa nus say yi `ah , naḥ nu a' la mu bi mā ya ṣi fụn"
23;97;وَقُلْ رَّبِّ اَعُوْذُ بِكَ مِنْ هَمَزٰتِ الشَّيٰطِيْنِ ۙ;wa qur rabbi a'ụżu bika min hamazātisy-syayāṭīn;wa qur rab bi a 'ụ żu bi ka min ha ma zā tisy sya yā ṭīn
23;98;وَاَعُوْذُ بِكَ رَبِّ اَنْ يَّحْضُرُوْنِ ;wa a'ụżu bika rabbi ay yaḥḍurụn;wa a 'ụ żu bi ka rab bi ay yaḥ ḍu rụn
23;99;حَتّٰٓى اِذَا جَاۤءَ اَحَدَهُمُ الْمَوْتُ قَالَ رَبِّ ارْجِعُوْنِ ۙ;ḥattā iżā jā`a aḥadahumul-mautu qāla rabbirji'ụn;ḥat tā i żā jā `a a ḥa da hu mul mau tu qā la rab bir ji 'ụn
23;101;فَاِذَا نُفِخَ فِى الصُّوْرِ فَلَآ اَنْسَابَ بَيْنَهُمْ يَوْمَىِٕذٍ وَّلَا يَتَسَاۤءَلُوْنَ;fa iżā nufikha fiṣ-ṣụri fa lā ansāba bainahum yauma`iżiw wa lā yatasā`alụn;fa i żā nu fi kha fiṣ ṣụ ri fa lā an sā ba bai na hum yau ma `i żiw wa lā ya ta sā `a lụn
23;102;فَمَنْ ثَقُلَتْ مَوَازِيْنُهٗ فَاُولٰۤىِٕكَ هُمُ الْمُفْلِحُوْنَ ;fa man ṡaqulat mawāzīnuhụ fa ulā`ika humul-mufliḥụn;fa man ṡa qu lat ma wā zī nu hụ fa u lā `i ka hu mul muf li ḥụn
23;104;تَلْفَحُ وُجُوْهَهُمُ النَّارُ وَهُمْ فِيْهَا كَالِحُوْنَ ;talfaḥu wujụhahumun-nāru wa hum fīhā kāliḥụn;tal fa ḥu wu jụ ha hu mun nā ru wa hum fī hā kā li ḥụn
23;105;اَلَمْ تَكُنْ اٰيٰتِيْ تُتْلٰى عَلَيْكُمْ فَكُنْتُمْ بِهَا تُكَذِّبُوْنَ;a lam takun āyātī tutlā 'alaikum fa kuntum bihā tukażżibụn;a lam ta kun ā yā tī tut lā 'a lai kum fa kun tum bi hā tu każ żi bụn
23;106;قَالُوْا رَبَّنَا غَلَبَتْ عَلَيْنَا شِقْوَتُنَا وَكُنَّا قَوْمًا ضَاۤلِّيْنَ;qālụ rabbanā galabat 'alainā syiqwatunā wa kunnā qauman ḍāllīn;qā lụ rab ba nā ga la bat 'a lai nā syiq wa tu nā wa kun nā qau man ḍāl līn
23;107;رَبَّنَآ اَخْرِجْنَا مِنْهَا فَاِنْ عُدْنَا فَاِنَّا ظٰلِمُوْنَ;rabbanā akhrijnā min-hā fa in 'udnā fa innā ẓālimụn;rab ba nā akh rij nā min hā fa in 'ud nā fa in nā ẓā li mụn
23;108;قَالَ اخْسَـُٔوْا فِيْهَا وَلَا تُكَلِّمُوْنِ;qālakhsa`ụ fīhā wa lā tukallimụn;qā lakh sa `ụ fī hā wa lā tu kal li mụn
23;110;فَاتَّخَذْتُمُوْهُمْ سِخْرِيًّا حَتّٰٓى اَنْسَوْكُمْ ذِكْرِيْ وَكُنْتُمْ مِّنْهُمْ تَضْحَكُوْنَ;fattakhażtumụhum sikhriyyan ḥattā ansaukum żikrī wa kuntum min-hum taḍ-ḥakụn;fat ta khaż tu mụ hum sikh riy yan ḥat tā an sau kum żik rī wa kun tum min hum taḍ ḥa kụn
23;111;اِنِّيْ جَزَيْتُهُمُ الْيَوْمَ بِمَا صَبَرُوْٓاۙ اَنَّهُمْ هُمُ الْفَاۤىِٕزُوْنَ;innī jazaituhumul-yauma bimā ṣabarū annahum humul-fā`izụn;in nī ja zai tu hu mul yau ma bi mā ṣa ba rū an na hum hu mul fā `i zụn
23;112;قٰلَ كَمْ لَبِثْتُمْ فِى الْاَرْضِ عَدَدَ سِنِيْنَ;qāla kam labiṡtum fil-arḍi 'adada sinīn;qā la kam la biṡ tum fil ar ḍi 'a da da si nīn
23;113;قَالُوْا لَبِثْنَا يَوْمًا اَوْ بَعْضَ يَوْمٍ فَسْـَٔلِ الْعَاۤدِّيْنَ ;qālụ labiṡnā yauman au ba'ḍa yaumin fas`alil-'āddīn;qā lụ la biṡ nā yau man au ba' ḍa yau min fas `a lil 'ād dīn
23;114;قٰلَ اِنْ لَّبِثْتُمْ اِلَّا قَلِيْلًا لَّوْ اَنَّكُمْ كُنْتُمْ تَعْلَمُوْنَ;qāla il labiṡtum illā qalīlal lau annakum kuntum ta'lamụn;qā la il la biṡ tum il lā qa lī lal lau an na kum kun tum ta' la mụn
23;115;اَفَحَسِبْتُمْ اَنَّمَا خَلَقْنٰكُمْ عَبَثًا وَّاَنَّكُمْ اِلَيْنَا لَا تُرْجَعُوْنَ;a fa ḥasibtum annamā khalaqnākum 'abaṡaw wa annakum ilainā lā turja'ụn;a fa ḥa sib tum an na mā kha laq nā kum 'a ba ṡaw wa an na kum i lai nā lā tur ja 'ụn
23;116;فَتَعٰلَى اللّٰهُ الْمَلِكُ الْحَقُّۚ  لَآ اِلٰهَ اِلَّا هُوَۚ رَبُّ الْعَرْشِ الْكَرِيْمِ;"fa ta'ālallāhul-malikul-ḥaqq, lā ilāha illā huw, rabbul-'arsyil-karīm";"fa ta 'ā lall llā hul ma li kul ḥaqq , lā i lā ha il lā huw , rab bul 'ar syil ka rīm"
23;118;وَقُلْ رَّبِّ اغْفِرْ وَارْحَمْ وَاَنْتَ خَيْرُ الرّٰحِمِيْنَ ࣖ;wa qur rabbigfir war-ḥam wa anta khairur-rāḥimīn;wa qur rab big fir war ḥam wa an ta khai rur rā ḥi mīn
24;5;اِلَّا الَّذِيْنَ تَابُوْا مِنْۢ بَعْدِ ذٰلِكَ وَاَصْلَحُوْاۚ فَاِنَّ اللّٰهَ غَفُوْرٌ رَّحِيْمٌ;"illallażīna tābụ mim ba'di żālika wa aṣlaḥụ, fa innallāha gafụrur raḥīm";"il lal la żī na tā bụ mim ba' di żā li ka wa aṣ la ḥụ , fa in nall llā ha ga fụ rur ra ḥīm"
24;7;وَالْخَامِسَةُ اَنَّ لَعْنَتَ اللّٰهِ عَلَيْهِ اِنْ كَانَ مِنَ الْكٰذِبِيْنَ;wal-khāmisatu anna la'natallāhi 'alaihi ing kāna minal-kāżibīn;wal khā mi sa tu an na la' na tall llā hi 'a lai hi ing kā na mi nal kā żi bīn
24;9;وَالْخَامِسَةَ اَنَّ غَضَبَ اللّٰهِ عَلَيْهَآ اِنْ كَانَ مِنَ الصّٰدِقِيْنَ ;wal-khāmisata anna gaḍaballāhi 'alaihā ing kāna minaṣ-ṣādiqīn;wal khā mi sa ta an na ga ḍa ball llā hi 'a lai hā ing kā na mi naṣ ṣā di qīn
24;10;وَلَوْلَا فَضْلُ اللّٰهِ عَلَيْكُمْ وَرَحْمَتُهٗ وَاَنَّ اللّٰهَ تَوَّابٌ حَكِيْمٌ ࣖ;walau lā faḍlullāhi 'alaikum wa raḥmatuhụ wa annallāha tawwābun ḥakīm;wa lau lā faḍ lull llā hi 'a lai kum wa raḥ ma tu hụ wa an nall llā ha taw wā bun ḥa kīm
24;17;يَعِظُكُمُ اللّٰهُ اَنْ تَعُوْدُوْا لِمِثْلِهٖٓ اَبَدًا اِنْ كُنْتُمْ مُّؤْمِنِيْنَ ۚ;ya'iẓukumullāhu an ta'ụdụ limiṡlihī abadan ing kuntum mu`minīn;ya 'i ẓu ku mull llā hu an ta 'ụ dụ li miṡ li hī a ba dan ing kun tum mu` mi nīn
24;18;وَيُبَيِّنُ اللّٰهُ لَكُمُ الْاٰيٰتِۗ وَاللّٰهُ عَلِيْمٌ حَكِيْمٌ;"wa yubayyinullāhu lakumul-āyāt, wallāhu 'alīmun ḥakīm";"wa yu bay yi null llā hu la ku mul ā yāt , wall llā hu 'a lī mun ḥa kīm"
24;20;وَلَوْلَا فَضْلُ اللّٰهِ عَلَيْكُمْ وَرَحْمَتُهٗ وَاَنَّ اللّٰهَ رَءُوْفٌ رَّحِيْمٌ ࣖ ;walau lā faḍlullāhi 'alaikum wa raḥmatuhụ wa annallāha ra`ụfur raḥīm;wa lau lā faḍ lull llā hi 'a lai kum wa raḥ ma tu hụ wa an nall llā ha ra `ụ fur ra ḥīm
24;24;يَّوْمَ تَشْهَدُ عَلَيْهِمْ اَلْسِنَتُهُمْ وَاَيْدِيْهِمْ وَاَرْجُلُهُمْ بِمَا كَانُوْا يَعْمَلُوْنَ;yauma tasy-hadu 'alaihim alsinatuhum wa aidīhim wa arjuluhum bimā kānụ ya'malụn;yau ma tasy ha du 'a lai him al si na tu hum wa ai dī him wa ar ju lu hum bi mā kā nụ ya' ma lụn
24;42;وَلِلّٰهِ مُلْكُ السَّمٰوٰتِ وَالْاَرْضِۚ وَاِلَى اللّٰهِ الْمَصِيْرُ;"wa lillāhi mulkus-samāwāti wal-arḍ, wa ilallāhil-maṣīr";"wa lil lā hi mul kus sa mā wā ti wal arḍ , wa i lall llā hil ma ṣīr"
24;44;يُقَلِّبُ اللّٰهُ الَّيْلَ وَالنَّهَارَۗ اِنَّ فِيْ ذٰلِكَ لَعِبْرَةً لِّاُولِى الْاَبْصَارِ ;"yuqallibullāhul-laila wan-nahār, inna fī żālika la'ibratal li`ulil-abṣār";"yu qal li bull llā hul lai la wan na hār , in na fī żā li ka la 'ib ra tal li `u lil ab ṣār"
24;49;وَاِنْ يَّكُنْ لَّهُمُ الْحَقُّ يَأْتُوْٓا اِلَيْهِ مُذْعِنِيْنَ;wa iy yakul lahumul-ḥaqqu ya`tū ilaihi muż'inīn;wa iy ya kul la hu mul ḥaq qu ya` tū i lai hi muż 'i nīn
24;52;وَمَنْ يُّطِعِ اللّٰهَ وَرَسُوْلَهٗ وَيَخْشَ اللّٰهَ وَيَتَّقْهِ فَاُولٰۤىِٕكَ هُمُ الْفَاۤىِٕزُوْنَ;wa may yuṭi'illāha wa rasụlahụ wa yakhsyallāha wa yattaq-hi fa ulā`ika humul-fā`izụn;wa may yu ṭi 'il lā ha wa ra sụ la hụ wa yakh syall llā ha wa yat taq hi fa u lā `i ka hu mul fā `i zụn
24;56;وَاَقِيْمُوا الصَّلٰوةَ وَاٰتُوا الزَّكٰوةَ وَاَطِيْعُوا الرَّسُوْلَ لَعَلَّكُمْ تُرْحَمُوْنَ;wa aqīmuṣ-ṣalāta wa ātuz-zakāta wa aṭī'ur-rasụla la'allakum tur-ḥamụn;wa a qī muṣ ṣa lā ta wa ā tuz za kā ta wa a ṭī 'ur ra sụ la la 'al la kum tur ḥa mụn
25;1;تَبٰرَكَ الَّذِيْ نَزَّلَ الْفُرْقَانَ عَلٰى عَبْدِهٖ لِيَكُوْنَ لِلْعٰلَمِيْنَ نَذِيْرًا ۙ;tabārakallażī nazzalal-furqāna 'alā 'abdihī liyakụna lil-'ālamīna nażīrā;ta bā ra kal la żī naz za lal fur qā na 'a lā 'ab di hī li ya kụ na lil 'ā la mī na na żī rā
25;5;وَقَالُوْٓا اَسَاطِيْرُ الْاَوَّلِيْنَ اكْتَتَبَهَا فَهِيَ تُمْلٰى عَلَيْهِ بُكْرَةً وَّاَصِيْلًا;wa qālū asāṭīrul-awwalīnaktatabahā fa hiya tumlā 'alaihi bukrataw wa aṣīlā;wa qā lū a sā ṭī rul aw wa lī nak ta ta ba hā fa hi ya tum lā 'a lai hi buk ra taw wa a ṣī lā
25;9;اُنْظُرْ كَيْفَ ضَرَبُوْا لَكَ الْاَمْثَالَ فَضَلُّوْا فَلَا يَسْتَطِيْعُوْنَ سَبِيْلًا ࣖ;unẓur kaifa ḍarabụ lakal-amṡāla fa ḍallụ fa lā yastaṭī'ụna sabīlā;un ẓur kai fa ḍa ra bụ la kal am ṡā la fa ḍal lụ fa lā yas ta ṭī 'ụ na sa bī lā
